text,HATE,NOT,OFFN,PRFN,Race,Religion,Gender,Other,None
"['lol', 'go', 'find', 'some', 'jews', 'and', 'ask', 'them', 'how', 'they', 'feel', 'about', 'their', 'white', 'privilege']",0,1,1,1,0,1,0,0,0
"['as', 'an', 'actual', 'hillbilly', 'i', 'would', 'take', 'offense', 'to', 'that', 'if', 'it', 'were', 'not', 'funny']",0,1,0,0,0,0,0,0,1
"['really', 'and', 'you', 'are', 'one', 'of', 'many', 'jews', 'who', 'want', 'the', 'end', 'of', 'all', 'white', 'people', 'just', 'like', 'a', 'nazi']",1,0,1,1,0,1,0,0,0
"['well', 'maybe', 'i', 'am', 'the', 'faggot', 'america', 'i', 'am', 'not', 'a', 'part', 'of', 'a', 'redneck', 'agenda', 'now', 'everybody', 'do', 'the', 'propaganda', 'and', 'sing', 'along', 'to', 'the', 'age', 'of', 'paranoia']",0,1,1,1,0,0,1,0,1
"['to', 'use', 'to', 'kill', 'all', 'the', 'jimin', 'stan']",0,1,0,1,0,0,0,0,1
"['anyone', 'remotely', 'interested', 'in', 'philosophical', 'thought', 'or', 'accurate', 'social', 'commentary', 'should', 'follow', 'this', 'man', 'on', 'gab', 'the', 'fact', 'that', 'we', 'have', 'fat', 'negresses', 'on', 'cnn', 'telling', 'the', 'people', 'what', 'to', 'think', 'and', 'not', 'people', 'like', 'this', 'is', 'a', 'goddamn', 'crime']",1,0,1,1,1,0,1,1,0
"['the', 'other', 'mdxg', 'shorts', 'are', 'all', 'equally', 'gross', 'is', 'a', 'crazy', 'redneck', 'who', 'got', 'fired', 'for', 'because']",0,1,0,1,0,0,0,0,1
"['moslem', 'ban', 'and', 'libtard', 'ban', 'but', 'not', 'gun', 'ban']",1,0,1,1,0,1,0,1,1
"['begone', 'racists', 'anti', 'semites', 'and', 'homophobes', 'we', 'white', 'people', 'want', 'more', 'inclusion', 'and', 'wonderful', 'black', 'and', 'brown', 'people', 'in', 'our', 'countries']",0,1,0,1,1,0,0,0,1
"['i', 'accidentally', 'k', 'worded', 'choerry', 'roach']",0,1,0,1,0,0,0,0,1
"['blow', 'that', 'bitch', 'up', 'like', 'a', 'nuke']",0,1,1,1,0,0,1,0,1
"['a', 'lot', 'of', 'white', 'men', 'from', 'texas', 'are', 'currently', 'offering', 'unsolicited', 'coaching', 'advice', 'to', 'their', 'significant', 'others', 'colts', 'texans']",0,1,0,1,0,0,0,0,1
"['bonus', 'points', 'if', 'she', 'says', 'people', 'are', 'gay', 'fanny', 'and', 'she', 'replies', 'with', 'happy']",0,1,0,1,0,0,1,0,1
"['tbh', 'i', 'was', 'really', 'disappointed', 'when', 'my', 'husband', 'friend', 'dykey', 'sister', 'did', 'not', 'show', 'up', 'and', 'make', 'sweet', 'love', 'to', 'me', 'on', 'my', 'granite', 'kitchen', 'island']",0,1,0,1,0,0,1,0,1
"['tf', 'is', 'this', 'ghetto', 'ass', 'bullshit', 'called', 'life']",0,1,0,1,0,0,0,0,1
"['in', 'berlin', 'they', 'have', 'security', 'tents', 'for', 'women', 'women', 'safety', 'area', 'i', 'd', 'call', 'it', 'muzzie', 'free', 'zone', 'the', 'new', 'year', 'eve', 'party', 'in', 'berlin', 'has', 'never', 'been', 'so', 'cool']",1,0,1,0,0,1,1,0,0
"['i', 'hate', 'a', 'nigga', 'with', 'bitch', 'ass', 'tendencies', 'lmfaoo', 'you', 'just', 'got', 'a', 'extra', 'leg', 'you', 'fuckin', 'peon']",1,0,1,1,1,0,1,0,0
"['he', 'a', 'wetback', 'so', 'he', 'both']",1,0,1,1,1,0,0,1,0
"['bunch', 'of', 'retards', 'are', 'voting']",0,0,1,1,0,0,0,1,1
"['bot', 'still', 'kick', 'ya', 'ass', 'nigga']",0,1,1,1,1,0,0,0,1
"['spanish', 'clown', 'you', 'could', 'put', 'my', 'lily', 'white', 'ass', 'as', 'manager', 'and', 'i', 'could', 'set', 'a', 'better', 'line', 'up', 'for', 'old', 'trafford']",0,1,0,1,0,0,0,0,1
"['i', 'do', 'not', 'encourage', 'kafir', 'kids', 'to', 'drink', 'from', 'moslem', 'cups', 'tissue', 'is', 'haram', 'to', 'them', 'they', 'wipe', 'their', 'ass', 'with', 'their', 'hands']",1,0,1,1,0,1,0,1,0
"['yeah', 'dis', 'the', 'old', 'profit', 'see', 'how', 'fast', 'the', 'mudslimes', 'teach', 'him', 'how', 'to', 'hang', 'glide', 'sans', 'glider']",1,0,1,1,0,1,0,0,0
"['delete', 'your', 'account', 'you', 'are', 'part', 'of', 'the', 'problem', 'spreading', 'fake', 'hatecrimes', 'look', 'at', 'all', 'the', 'hate', 'you', 'spread', 'and', 'fueled', 'towards', 'white', 'children']",0,1,0,0,0,0,0,0,1
"['to', 'whom', 'it', 'may', 'concern', 'if', 'there', 'is', 'a', 'lesson', 'to', 'be', 'learned', 'from', 'me', 'is', 'that', 'at', 'my', 'willing', 'to', 'do', 'good', 'evil', 'is', 'present', 'fining', 'people', 'for', 'calling', 'someone', 'an', 'illegal', 'alien', 'is', 'good', 'but', 'it', 'will', 'end', 'in', 'enormous', 'evil']",0,1,0,1,0,0,0,0,1
"['the', 'left', 'wants', 'you', 'to', 'believe', 'that', 'the', 'word', 'nigger', 'defines', 'a', 'race', 'but', 'it', 'does', 'not', 'it', 'defines', 'a', 'character']",1,0,1,1,1,0,0,0,0
"['the', 'democrats', 'are', 'the', 'biggest', 'threat', 'to', 'american', 'freedom', 'more', 'than', 'russia', 'china', 'iran', 'and', 'jihadis', 'put', 'together']",0,0,1,1,1,1,0,1,1
"['i', 'was', 'suspended', 'by', 'twitter', 'i', 'am', 'done', 'with', 'them', 'since', 'i', 'am', 'a', 'refugee', 'from', 'a', 'communist', 'country', 'i', 'strongly', 'oppose', 'speech', 'censorship', 'as', 'well', 'as', 'other', 'people', 'trying', 'to', 'curtail', 'my', 'rights', 'on', 'the', 'basis', 'of', 'my', 'political', 'opinions']",0,1,0,1,0,0,0,1,1
"['as', 'evidenced', 'by', 'the', 'fact', 'that', 'they', 'do', 'not', 'attack', 'nigger', 'toxic', 'masculinity', 'like', 'rappers', 'ball', 'players', 'with', 'the', 'same', 'ferocity', 'with', 'which', 'they', 'attack', 'toxic', 'white', 'men']",1,0,0,1,1,0,0,0,0
"['the', 'thought', 'of', 'ethnonationalism', 'frightens', 'the', 'blaq', 'man', 'not', 'just', 'because', 'he', 'worried', 'about', 'violence', 'being', 'done', 'to', 'his', 'ppl', 'at', 'the', 'hands', 'of', 'whitey', 'but', 'also', 'because', 'he', 'understands', 'that', 'despite', 'his', 'critiques', 'of', 'white', 'solidarity', 'blaqs', 'are', 'just', 'as', 'hostile', 'towards', 'one', 'another', 'he', 'needs', 'wypipo', 'to', 'blame']",1,0,1,1,1,1,1,0,1
"['are', 'not', 'you', 'muslim', 'clown']",0,1,0,0,0,1,0,0,0
"['the', 'simple', 'fact', 'is', 'the', 'bowlcast', 'is', 'some', 'great', 'content', 'logically', 'it', 'follows', 'that', 'followers', 'will', 'follow', 'sorry', 'that', 'was', 'nigger', 'tier']",1,0,1,1,1,0,1,0,0
"['you', 'd', 'think', 'they', 'd', 'stop', 'showing', 'all', 'those', 'advertisements', 'pushing', 'the', 'idea', 'of', 'black', 'men', 'in', 'relationships', 'with', 'white', 'women', 'then', 'given', 'that', 'it', 'must', 'greatly', 'upset', 'the', 'sheboon', 'demographic', 'seeing', 'their', 'future', 'baby', 'daddies', 'getting', 'with', 'some', 'white', 'skank', 'uu', 'girl', 'you', 'betta', 'watch', 'yoself']",0,0,1,1,1,0,1,0,0
"['you', 'can', 'argue', 'the', 'same', 'for', 'anyone', 'else', 'that', 'been', 'assaulted', 'in', 'a', 'different', 'way', 'if', 'you', 'think', 'all', 'assault', 'cases', 'should', 'not', 'involve', 'monetary', 'settlement', 'that', 'thing', 'but', 'the', 'point', 'is', 'calling', 'victims', 'of', 'rape', 'prostitutes', 'for', 'settlement', 'money', 'is', 'wrong', 'and', 'contributes', 'to', 'rape', 'culture']",0,1,0,1,0,0,0,0,1
"['democrats', 'logic', 'imagine', 'democrats', 'in', 'charge', 'of', 'our', 'country', 'we', 'all', 'going', 'to', 'feel', 'as', 'we', 'have', 'been', 'raped']",0,1,0,1,0,0,0,0,1
"['this', 'nigga', 'is', 'now', 'spamming', 'me', 'with', 'his', 'triggered', 'responses', 'lol', 'why', 'is', 'he', 'upset', 'that', 'i', 'described', 'sand', 'nigger', 'language', 'sounds', 'like', 'pubes', 'stuck', 'in', 'one', 'throat', 'let', 'us', 'not', 'even', 'kid', 'ourselves']",1,0,1,1,1,1,0,0,0
"['sometimes', 'i', 'purposely', 'type', 'with', 'shitty', 'english', 'to', 'make', 'grammar', 'nazi', 'triggered']",0,1,0,1,0,0,0,1,1
"['well', 'when', 'they', 'finally', 'kill', 'all', 'the', 'actual', 'hong', 'kong', 'residents', 'china', 'will', 'have', 'new', 'owners', 'for', 'the', 'properties', 'but', 'i', 'sincerely', 'doubt', 'the', 'previous', 'owners', 'will', 'be', 'paid']",0,1,0,1,0,0,0,0,1
"['she', 'say', 'bre', 'you', 'fine', 'i', 'am', 'like', 'bitch', 'break', 'ya', 'back', 'for', 'a', 'stack', 'hoe']",0,1,0,1,0,0,0,0,1
"['bottom', 'line', 'is', 'islam', 'has', 'nothing', 'to', 'do', 'with', 'it']",0,1,0,0,0,1,0,0,0
"['non', 'lesbians', 'out', 'here', 'throwing', 'around', 'the', 'word', 'dyke', 'more', 'than', 'some', 'of', 'us', 'actual', 'lesbians', 'the', 'humiliation']",0,1,0,1,0,0,1,0,1
"['i', 'am', 'unsure', 'as', 'to', 'why', 'of', 'the', 'people', 'in', 'this', 'comment', 'section', 'are', 'weeaboos', 'or', 'nazis', 'but', 'draw', 'a', 'furry', 'pussy']",0,0,1,1,1,0,0,0,1
"['if', 'you', 'want', 'to', 'listen', 'to', 'gay', 'music', 'for', 'gay', 'people', 'listen', 'to', 'icp', 'there', 'is', 'so', 'much', 'homoerotism', 'in', 'some', 'of', 'their', 'songs']",0,0,1,1,0,0,1,0,0
"['all', 'the', 'mainstream', 'media', 'in', 'sweden', 'is', 'of', 'course', 'leftist', 'communist', 'spewing', 'out', 'lies', 'and', 'propaganda', 'on', 'a', 'daily', 'basis', 'only', 'retarded', 'people', 'believe', 'in', 'them', 'nowadays']",0,1,1,1,0,0,0,1,1
"['here', 'are', 'some', 'new', 'one', 'groovin', 'on', 'down', 'to', 'gitmo', 'krusin', 'in', 'kenya', 'if', 'your', 'gay', 'and', 'you', 'know', 'it', 'clap', 'your', 'hands', 'treason', 'is', 'the', 'reason']",0,1,0,1,0,0,1,0,1
"['people', 'think', 'white', 'nationalists', 'want', 'war', 'and', 'to', 'exterminate', 'others', 'when', 'in', 'reality', 'all', 'we', 'want', 'is', 'separation']",0,1,0,0,1,0,1,0,0
"['fukunaga', 'could', 'you', 'please', 'harass', 'kuroo', 'and', 'kenma', 'with', 'the', 'bird', 'socks']",0,1,0,1,0,0,0,0,1
"['transparency', 'kind', 'of', 'like', 'what', 'the', 'bisexual', 'moslem', 'nigger', 'was', 'hawking', 'never', 'delivered']",1,0,0,1,1,1,1,1,1
"['but', 'muzzies', 'deny', 'the', 'trinity', 'only', 'one', 'allah', 'and', 'nothing', 'beside', 'or', 'to', 'compare', 'to', 'indeed', 'they', 'see', 'jesus', 'as', 'just', 'another', 'prophet']",1,0,0,0,0,1,0,0,1
"['a', 'kike', 'and', 'an', 'infamous', 'boy', 'buggering', 'faggot', 'every', 'single', 'time']",1,0,0,1,0,1,1,1,0
"['this', 'is', 'the', 'most', 'retarded', 'thing', 'you', 'will', 'see', 'today', 'you', 'are', 'welcome']",0,0,1,1,0,0,1,1,1
"['hoping', 'trumps', 'adviser', 'pushing', 'for', 'a', 'registry', 'for', 'muslims', 'actually', 'happens', 'we', 'need', 'to', 'keep', 'those', 'immigrants', 'in', 'check', 'and', 'terroists', 'out', 'of', 'our', 'country']",1,0,1,1,1,1,1,1,0
"['same', 'for', 'white', 'nationalism', 'and', 'fascism', 'that', 'you']",0,1,1,0,1,0,0,0,1
"['ok', 'good', 'people', 'i', 'am', 'gabbed', 'out', 'sorry', 'for', 'porn', 'i', 'will', 'remember', 'from', 'now', 'on', 'nsfw', 'no', 'sex', 'for', 'women', 'i', 've', 'got', 'add', 'but', 'i', 'will', 'try', 'to', 'remember', 'no', 'sex', 'for', 'women']",0,1,1,1,0,0,1,0,1
"['go', 'back', 'to', 'israel', 'with', 'your', 'sand', 'nigger', 'wife', 'and', 'mutt', 'child']",1,0,1,1,1,1,0,1,0
"['most', 'cities', 'have', 'a', 'ghetto', 'street', 'named', 'mlk', 'blvd']",0,1,1,0,1,0,0,1,1
"['i', 'would', 'kike', 'to', 'meet']",1,0,1,1,0,1,0,0,1
"['black', 'people', 'still', 'have', 'not', 'expressed', 'their', 'anger', 'over', 'current', 'moslem', 'slave', 'owners', 'in', 'the', 'middle', 'east', 'and', 'north', 'africa']",0,1,0,1,0,0,0,0,1
"['iran', 'and', 'north', 'korea', 'wanted', 'to', 'bomb', 'the', 'us', 'iran', 'wants', 'to', 'kill', 'all', 'infidels', 'including', 'you', 'if', 'you', 'are', 'not', 'a', 'muslim', 'religion', 'convert', 'of', 'course', 'that', 'is', 'my', 'opinion']",1,0,1,1,0,1,0,0,1
"['remember', 'kids', 'if', 'your', 'gay', 'act', 'as', 'straight', 'as', 'you', 'can', 'in', 'school', 'because', 'your', 'just', 'going', 'to', 'get', 'called', 'a', 'fag', 'or', 'queer', 'if', 'you', 'do', 'not', 'happened', 'to', 'me', 'today']",0,1,0,1,0,0,1,0,1
"['i', 'hate', 'you']",1,0,0,0,0,0,0,0,1
"['there', 'is', 'no', 'need', 'for', 'immigrants', 'to', 'assimilate', 'into', 'canadian', 'culture', 'but', 'those', 'that', 'refuse', 'will', 'be', 'deported', 'back', 'to', 'the', 'shit', 'hole', 'these', 'savage', 'illiterate', 'low', 'iq', 'inbred', 'retards', 'came', 'from', 'or', 'we', 'can', 'simply', 'execute', 'these', 'human', 'waste']",1,0,1,1,1,1,1,1,0
"['a', 'majority', 'white', 'area', 'is', 'a', 'suburb', 'a', 'majority', 'non', 'white', 'area', 'is', 'a', 'ghetto']",0,0,1,0,1,0,0,0,0
"['president', 'trump', 'has', 'the', 'patience', 'of', 'a', 'saint', 'if', 'it', 'were', 'me', 'in', 'his', 'place', 'i', 'would', 'have', 'declared', 'martial', 'law', 'rounded', 'up', 'every', 'member', 'of', 'the', 'retarded', 'liberal', 'media', 'and', 'shipped', 'them', 'all', 'to', 'a', 'gulag', 'in', 'antarctica']",0,0,1,1,0,0,1,1,1
"['if', 'men', 'are', 'only', 'good', 'for', 'the', 'money', 'then', 'women', 'are', 'only', 'good', 'for', 'popping', 'out', 'babies', 'the', 'next', 'society', 'will', 'remember', 'this']",0,1,1,0,0,0,1,0,1
"['did', 'she', 'show', 'solidarity', 'with', 'the', 'white', 'farmers', 'who', 'are', 'being', 'brutally', 'raped', 'and', 'murdered', 'en', 'masse']",0,1,0,1,0,0,0,0,1
"['this', 'is', 'catching', 'air', 'because', 'it', 'happened', 'at', 'a', 'christian', 'school', 'the', 'muslim', 'dominated', 'schools', 'of', 'dearborn', 'and', 'hamtramck', 'see', 'kids', 'shoved', 'around', 'and', 'disciplined', 'all', 'the', 'time', 'according', 'to', 'islamist', 'rules', 'without', 'a', 'peep', 'from', 'the', 'press']",0,1,1,1,0,1,0,0,0
"['in', 'tampa', 'some', 'blacks', 'celebrated', 'christmas', 'by', 'a', 'drive', 'by', 'shooting', 'on', 'a', 'cc', 'dirtbike', 'the', 'group', 'of', 'blacks', 'fired', 'upon', 'instantly', 'returned', 'fire', 'i', 'think', 'westboro', 'baptist', 'church', 'is', 'right', 'about', 'one', 'thing', 'kwanzaa', 'is', 'ghetto', 'slang', 'for', 'murder']",1,0,1,1,1,0,1,0,0
"['more', 'white', 'people', 'are', 'going', 'to', 'get', 'red', 'pilled', 'by', 'the', 'media', 'outrage', 'at', 'it', 'okay', 'to', 'be', 'white', 'and', 'more', 'posters', 'will', 'go', 'up', 'awesome']",0,1,1,0,1,0,0,0,0
"['listening', 'to', 'the', 'guy', 'who', 'is', 'against', 'the', 'ethnostate', 'obviously', 'lives', 'in', 'the', 'ghetto', 'and', 'blames', 'us', 'saying', 'nigger', 'online', 'for', 'the', 'niggers', 'constantly', 'beating', 'him', 'up', 'and', 'robbing', 'him', 'lol']",1,0,1,1,1,0,0,0,1
"['children', 'that', 'do', 'not', 'even', 'exist', 'you', 'bottom', 'feeding', 'retarded', 'sjw', 'go', 'back', 'to', 'twitter', 'if', 'you', 'want', 'to', 'be', 'a', 'virtue', 'signaling', 'libtard']",0,1,1,1,0,0,0,1,1
"['just', 'another', 'female', 'sand', 'nigger']",1,0,0,1,1,1,1,0,0
"['nia', 'can', 'not', 'do', 'shit', 'she', 'can', 'not', 'even', 'fall', 'right', 'what', 'a', 'dumb', 'hoe']",0,0,1,1,0,0,1,0,0
"['well', 'i', 'got', 'banned', 'on', 'twitter', 'for', 'supposed', 'targeted', 'harassment', 'because', 'i', 'had', 'the', 'audacity', 'to', 'tell', 'an', 'anti', 'white', 'negris', 'she', 'was', 'a', 'racist', 'bitch', 'thank', 'god', 'gab', 'is', 'here']",1,0,1,1,1,0,0,1,1
"['in', 'of', 'interracial', 'violent', 'crime', 'between', 'whites', 'and', 'blacks', 'was', 'black', 'on', 'white', 'you', 'will', 'not', 'cover', 'that', 'but', 'you', 'will', 'reach', 'years', 'ago', 'and', 'pull', 'out', 'this', 'single', 'white', 'on', 'black', 'crime', 'to', 'lie', 'by', 'omission']",0,1,0,0,0,0,0,0,1
"['daily', 'reminder', 'that', 'if', 'i', 'see', 'you', 'like', 'retweet', 'some', 'homophobic', 'or', 'transphobic', 'bullshit', 'i', 'am', 'reporting', 'and', 'blocking', 'you', 'i', 'do', 'not', 'know', 'who', 'hurt', 'you', 'so', 'bad', 'for', 'you', 'to', 'not', 'be', 'able', 'to', 'mind', 'your', 'own', 'damn', 'business', 'unless', 'your', 'fucking', 'a', 'queer', 'person', 'but', 'you', 'all', 'need', 'help', 'self', 'reflect']",0,1,0,1,0,0,1,0,1
"['ricky', 'is', 'a', 'kike', 'named', 'art', 'tavana', 'so', 'do', 'not', 'waste', 'your', 'breath', 'bro']",1,0,0,1,0,1,0,0,1
"['this', 'daughter', 'of', 'immigrants', 'can', 'see', 'that', 'priti', 'patel', 'is', 'a', 'smug', 'dickhead', 'who', 'happily', 'playing', 'the', 'stooge', 'for', 'white', 'supremacy', 'like', 'many', 'light', 'skinned', 'rich', 'south', 'asians', 'before', 'her', 'it', 'always', 'been', 'terrifying', 'to', 'see', 'and', 'it', 'still', 'horrific', 'now', 'also', 'her', 'eyebrows', 'are', 'shit']",0,1,0,1,1,0,0,1,1
"['pakis', 'are', 'just', 'moslem', 'dotheads', 'tho']",1,0,1,1,1,1,0,1,0
"['all', 'these', 'god', 'dam', 'filthy', 'savages', 'and', 'nigger', 'muslim', 'dothaids', 'these', 'fuckin', 'babyraping', 'jews', 'keep', 'bringing', 'in', 'is', 'causing', 'a', 'flu', 'epidemic', 'die', 'jew', 'die']",1,0,0,1,1,1,0,0,0
"['force', 'normies', 'to', 'choose', 'between', 'well', 'dressed', 'white', 'men', 'with', 'american', 'flags', 'and', 'smelly', 'commie', 'faggots', 'with', 'soviet', 'flags', 'antifa', 'attacks', 'us', 'in', 'such', 'a', 'scenario', 'they', 'lose', 'antifa', 'does', 'not', 'attack', 'us', 'they', 'lose']",0,0,1,1,1,0,1,1,0
"['one', 'where', 'they', 'president', 'is', 'a', 'mob', 'boss', 'and', 'running', 'a', 'crime', 'syndicate', 'out', 'of', 'the', 'white', 'house']",0,1,0,1,0,0,0,0,1
"['if', 'cantwell', 'really', 'was', 'ratting', 'out', 'wns', 'i', 'do', 'not', 'think', 'he', 'd', 'be', 'stupid', 'enough', 'to', 'announce', 'it', 'i', 'am', 'hoping', 'he', 'has', 'some', 'information', 'on', 'antifa', 'and', 'the', 'actions', 'of', 'cville', 'that', 'have', 'been', 'suppressed', 'so', 'far', 'that', 'can', 'lead', 'to', 'putting', 'all', 'those', 'faggots', 'in', 'prison']",1,0,0,1,0,0,1,1,0
"['lmao', 'clueless', 'marxists', 'who', 'think', 'jews', 'never', 'convert', 'to', 'christianity', 'total', 'brainlets']",0,1,1,1,0,1,0,1,1
"['starbucks', 'everybody', 'remember', 'that', 'in', 'muslim', 'countries', 'they', 'do', 'not', 'allow', 'women', 'kindly', 'ask', 'them', 'to', 'wait', 'in', 'the', 'car', 'and', 'send', 'a', 'man']",0,1,1,1,1,1,1,0,1
"['can', 'confirm', 'it', 'a', 'lot', 'more', 'tolerable', 'than', 'listening', 'to', 'shit', 'hop', 'or', 'some', 'off', 'key', 'auto', 'tuned', 'negress', 'r', 'b', 'garbage', 'too']",1,0,0,1,1,0,1,0,1
"['they', 'are', 'the', 'ones', 'who', 'hang', 'out', 'with', 'trust', 'fund', 'white', 'bitches', 'and', 'date', 'white', 'man']",1,0,1,1,1,0,1,0,0
"['but', 'i', 'bet', 'they', 'think', 'that', 'sperg', 'retard', 'who', 'shot', 'up', 'the', 'black', 'church', 'was', 'a', 'white', 'hero', 'too', 'fucking', 'retarded', 'to', 'understand', 'the', 'damage', 'he', 'did', 'to', 'their', 'own', 'because']",0,1,1,1,1,0,0,0,1
"['kc', 'missouri', 'is', 'the', 'place', 'to', 'go', 'on', 'vacation', 'one', 'does', 'not', 'have', 'to', 'contend', 'with', 'ghetto', 'trash', 'what', 'a', 'relief']",0,1,1,0,1,0,1,0,1
"['stop', 'running', 'around', 'like', 'a', 'little', 'bitch']",0,1,1,1,0,0,1,0,1
"['totally', 'ruined', 'by', 'using', 'a', 'soyboy', 'entertainer', 'married', 'to', 'a', 'kike', 'instead', 'of', 'rowdy', 'roddy', 'piper']",1,0,0,1,0,1,0,0,0
"['you', 'all', 'i', 'got', 'thrown', 'in', 'twitter', 'jail', 'for', 'replying', 'to', 'tweet', 'about', 'ivanka', 'my', 'reply', 'was', 'this', 'utter', 'white', 'trash', 'wtf']",1,0,0,1,1,0,0,1,0
"['yes', 'these', 'are', 'our', 'youth', 'this', 'guy', 'has', 'not', 'even', 'gone', 'to', 'trial', 'yet', 'we', 'do', 'not', 'know', 'all', 'the', 'details', 'but', 'here', 'is', 'everytime', 'under', 'the', 'bus', 'anyone', 'white', 'while', 'his', 'based', 'niggers', 'rampage', 'everywhere', 'and', 'he', 'does', 'not', 'say', 'shit']",1,0,1,1,1,0,1,0,0
"['german', 'jewish', 'girl', 'found', 'raped', 'and', 'murdered', 'by', 'this', 'muslim', 'savage', 'an', 'extradition', 'only', 'when', 'a', 'jew', 'victim', 'is', 'involved', 'but', 'none', 'for', 'the', 'goys']",1,0,1,1,1,1,0,0,0
"['not', 'the', 'young', 'male', 'coons', 'sand', 'niggers', 'and', 'snowflakes', 'these', 'have', 'no', 'dependents', 'no', 'jobs', 'no', 'standing', 'in', 'the', 'society', 'free', 'to', 'wreak', 'havoc', 'upon', 'the', 'society']",1,0,1,1,1,1,1,0,0
"['someone', 'seems', 'to', 'be', 'retarded', 'but', 'that', 'one', 'is', 'not', 'me', 'better', 'luck', 'next', 'time']",1,0,1,1,0,0,1,1,1
"['just', 'another', 'day', 'in', 'kikey', 'la', 'la', 'land']",1,0,1,1,0,1,0,0,0
"['no', 'one', 'is', 'talking', 'about', 'that', 'it', 'about', 'civility', 'and', 'respect', 'disagree', 'all', 'you', 'want', 'but', 'do', 'it', 'right', 'you', 'know', 'stuff', 'that', 'men', 'did', 'until', 'they', 'became', 'brainwashed', 'by', 'the', 'liberals', 'into', 'thinking', 'women', 'should', 'be', 'treated', 'like', 'men']",1,0,1,1,0,0,1,0,0
"['so', 'we', 'can', 'not', 'even', 'depend', 'on', 'them', 'to', 'protect', 'our', 'moslem', 'brothers', 'sisters', 'out', 'there', 'zaman', 'sekarang', 'its', 'all', 'money', 'and', 'money', 'we', 'can', 'only', 'depend', 'on', 'ourselves', 'to', 'preserve', 'islam', 'the', 'way', 'baginda', 'pbuh', 'taught', 'us', 'may', 'allah', 'guide', 'us', 'all']",0,1,0,0,0,0,0,0,1
"['sgermany', 'geneticjews', 'controlled', 'white', 'germany', 'via', 'violating', 'antitrustlaw', 'st', 'century', 'whit', 'eusa', 'controlled', 'by', 'genetic', 'kikes', 'enablers', 'buffett', 'who', 'is', 'white', 'gives', 'billions', 'to', 'filthy', 'kike', 'gates', 'not', 'for', 'profit', 'traito', 'rcongress', 'enem', 'ysupremecourt', 'who', 'refuse', 'to', 'enforce', 'antitrust', 'law']",1,0,0,1,1,1,0,0,0
"['the', 'unhcr', 'has', 'helped', 'countless', 'refugees', 'from', 'africa', 'those', 'refugees', 'do', 'not', 'agree', 'with', 'your', 'tweet']",0,1,0,1,0,0,0,1,1
"['they', 'resisted', 'it', 'for', 'years', 'along', 'with', 'the', 'nubeans', 'in', 'the', 'south', 'of', 'sudan', 'that', 'is', 'a', 'beautiful', 'and', 'remarkable', 'history', 'of', 'resisting', 'evil', 'i', 'got', 'to', 'tell', 'you', 'you', 'have', 'to', 'read', 'genesis', 'the', 'story', 'of', 'ishmael', 'and', 'you', 'will', 'see', 'arabs', 'today', 'perfectly', 'described']",0,1,1,0,1,0,0,0,1
"['a', 'literal', 'slut', 'for', 'lana', 'del', 'rey']",0,0,1,1,0,0,1,0,0
"['hey', 'hawaii', 'vote', 'this', 'fake', 'dem', 'nazi', 'cunt', 'out', 'of', 'office', 'the', 'world', 'is', 'watching', 'and', 'we', 'are', 'holding', 'you', 'accountable', 'gabbard']",1,0,1,1,0,0,1,1,0
"['says', 'the', 'retarded', 'mong', 'that', 'had', 'his', 'here', 'as', 'nemesisofmycroft', 'i', 'broke', 'you', 'yrs', 'ago', 'and', 'you', 'have', 'never', 'recovered']",1,0,1,1,0,0,0,1,0
"['cloud', 'is', 'a', 'faggot']",0,1,1,1,0,0,1,0,1
"['fuck', 'you', 'you', 'fucking', 'faggot', 'degenerated', 'kike', 'parasite', 'anti', 'white', 'c', 'we', 'are', 'going', 'to', 'wipe', 'you', 'from', 'the', 'face', 'of', 'this', 'earth', 'you', 'better', 'pray', 'there', 'is', 'not', 'a', 'war', 'soon']",1,0,0,1,0,1,1,0,0
"['automatic', 'sheboon', 'niglet', 'cannon']",1,0,0,1,1,0,1,0,0
"['they', 'all', 'look', 'uncomfortable']",0,1,0,0,0,0,0,0,1
"['they', 'put', 'the', 'hills', 'on', 'hulu', 'you', 'niggers', 'will', 'never', 'hear', 'from', 'me', 'again']",1,0,0,1,1,0,0,0,1
"['yeah', 'bro', 'the', 'globalists', 'hate', 'the', 'jews', 'that', 'why', 'they', 'bend', 'over', 'backwards', 'to', 'persecute', 'anyone', 'who', 'criticizes', 'the', 'jews', 'because', 'the', 'jews', 'are', 'the', 'real', 'victims', 'of', 'globalism', 'now', 'this', 'is', 'pilpul']",0,1,1,1,0,1,0,0,0
"['all', 'right', 'faggots', 'why', 'is', 'it', 'that', 'our', 'posts', 'bantzing', 'beaners', 'get', 'so', 'much', 'engagement', 'but', 'when', 'we', 'take', 'the', 'piss', 'out', 'niggers', 'and', 'kikes', 'you', 'all', 'get', 'so', 'silent', 'all', 'of', 'a', 'sudden']",1,0,0,1,1,1,1,0,0
"['oh', 'you', 'noticed', 'i', 'am', 'actually', 'a', 'russian', 'nazi', 'jew', 'nigger', 'boomer', 'millennial', 'cuck', 'racist', 'faggot', 'bigot', 'moron', 'what', 'else', 'ya', 'got']",1,0,1,1,1,1,1,0,0
